fiona_7_5_5.mid,fiona_7_5_5.label_score,fiona_7_5_5.loss,fiona_7_5_5.play_duration,fiona_7_5_5.total_innings,fiona_7_5_5.pay_count,fiona_7_5_5.pay_sum,fiona_7_5_5.bankrupt_count,fiona_7_5_5.login_count,fiona_7_5_5.win_innings,fiona_7_5_5.lose_innings,fiona_7_5_5.win_rate,fiona_7_5_5.lifespan,fiona_7_5_5.signup_to_now_days,fiona_7_5_5.total_silver_coin,fiona_7_5_5.total_gold_bar,fiona_7_5_5.carrying_silver_coin,fiona_7_5_5.carrying_gold_bar,fiona_7_5_5.safebox_silver_coin,fiona_7_5_5.safebox_gold_bar,fiona_7_5_5.match_innings,fiona_7_5_5.match_duration,fiona_7_5_5.match_win_rate,fiona_7_5_5.carrying_items_value,fiona_7_5_5.vip_level,fiona_7_5_5.vip_left_days,fiona_7_5_5.relieve_count,fiona_7_5_5.relieve_silver_coins,fiona_7_5_5.last_active_to_now_days,fiona_7_5_5.last_pay_to_now_days,fiona_7_5_5.recent_login_series_days,fiona_7_5_5.latest_play_coins,fiona_7_5_5.play_duration_7d,fiona_7_5_5.innings_7d,fiona_7_5_5.pay_count_7d,fiona_7_5_5.pay_sum_7d,fiona_7_5_5.play_duration_30d,fiona_7_5_5.innings_30d,fiona_7_5_5.pay_count_30d,fiona_7_5_5.pay_sum_30d,fiona_7_5_5.bankrupt_count_7d,fiona_7_5_5.login_count_7d,fiona_7_5_5.win_innings_7d,fiona_7_5_5.lose_innings_7d,fiona_7_5_5.win_rate_7d
19617680,5,0,853981,3184,6,42.00,12,609,1488,1284,0.47,223,223,56519,0,56519,0,0,0,0,0,NULL,NULL,NULL,NULL,6,48000,18,18,14,-1679,61262,155,0,0.00,228134,575,0,0.00,NULL,96,83,65,0.54
12734275,6,1,1443705,11549,3,6.00,48,853,3159,8177,0.27,382,404,94500,0,94500,0,0,0,2730,390752,0.0,NULL,NULL,NULL,41,328000,-4,-184,0,-4,19647,198,0,0.00,83421,699,0,0.00,NULL,34,51,144,0.26
549980,3,0,2666994,13989,12,18.50,311,2176,5488,7957,0.39,857,857,0,10,0,10,0,0,11790,2076211,0.0,NULL,NULL,NULL,218,1758000,18,18,3,-4192,2582,8,0,0.00,43358,148,0,0.00,NULL,4,5,3,0.63
7886191,3,0,2230602,29956,5,15.00,559,1002,16285,11426,0.54,508,508,0,0,0,0,0,0,18790,1432390,0.03,NULL,NULL,NULL,456,3648000,18,-465,18,-10680,18556,262,0,0.00,42993,554,0,0.00,4,12,135,110,0.52
5292786,5,0,1214387,3576,5,14.00,44,1527,1821,1597,0.51,570,572,151453,0,22500,0,128953,0,2702,935458,0.0,NULL,NULL,NULL,27,216000,16,-528,0,-15000,NULL,NULL,NULL,NULL,1547,4,0,0.00,NULL,6,NULL,NULL,NULL
17290738,5,0,705290,4191,7,33.00,237,667,2055,2048,0.49,354,354,0,0,0,0,0,0,1880,345986,0.0,NULL,NULL,20,216,1728000,18,7,59,-4640,31393,168,0,0.00,198118,1137,2,9.00,20,59,79,88,0.47
8326723,1,0,2091329,49783,81,704.00,475,1234,10100,37348,0.2,488,495,200,2,200,2,0,0,5415,725264,0.01,NULL,NULL,NULL,373,2984000,11,-58,0,-4200,1525,10,0,0.00,11119,83,0,0.00,NULL,6,2,3,0.20
18292125,6,0,1208855,11764,0,0.00,440,1139,4366,6478,0.37,297,313,52917,0,0,0,52917,0,4452,525480,0.0,NULL,NULL,NULL,334,2672000,2,NULL,0,-5149,18976,478,0,0.00,112123,2360,0,0.00,24,76,224,213,0.47
18502459,5,0,71125,1359,38,20.50,2,243,406,495,0.3,285,302,1865,0,1338,0,527,0,750,42544,0.0,NULL,NULL,NULL,1,8000,1,-93,0,-6000,684,15,0,0.00,5245,100,0,0.00,NULL,2,3,8,0.20
4317640,6,0,1987752,21270,0,0.00,934,1766,8367,11062,0.39,610,610,2331,24,2331,24,0,0,13235,1150204,0.03,NULL,NULL,NULL,607,4856000,18,NULL,1,-500,6861,91,0,0.00,37617,359,0,0.00,9,14,29,43,0.32
8738163,6,1,961107,8403,0,0.00,20,817,2133,6092,0.25,484,484,331791,0,23876,0,307915,0,7400,854675,0.0,NULL,NULL,NULL,16,128000,18,NULL,1,-2,1187,12,0,0.00,64026,622,0,0.00,NULL,5,3,9,0.25
10817118,6,0,1222435,18265,0,0.00,504,1013,9355,7587,0.51,452,452,700,0,700,0,0,0,9269,639430,0.0,NULL,NULL,NULL,392,3136000,18,NULL,3,-8400,17075,258,0,0.00,56000,848,0,0.00,12,36,137,105,0.53
2170387,5,0,419468,4958,30,104.00,305,539,1995,2748,0.4,1251,1251,12400,180,12400,180,0,0,2762,255844,0.21,NULL,NULL,NULL,220,1760000,18,-7,1,-8640,3384,40,0,0.00,113391,1457,13,42.00,4,14,15,25,0.38
6093914,6,0,1251586,10468,0,0.00,354,1022,5148,5251,0.49,547,548,18654,0,18654,0,0,0,7853,961712,0.0,NULL,NULL,20,269,2152000,17,NULL,0,-2000,19776,174,0,0.00,112932,1035,0,0.00,13,42,83,91,0.48
19918345,5,0,209168,1227,32,25.00,217,277,547,587,0.45,191,191,7870,0,7870,0,0,0,0,0,NULL,NULL,NULL,NULL,55,440000,18,-61,10,2400,4632,26,0,0.00,22575,130,0,0.00,NULL,29,8,17,0.31
11248919,6,0,1087557,8418,0,0.00,530,900,2969,4822,0.35,440,440,589030,57,205640,57,383390,0,4506,575357,0.05,NULL,NULL,NULL,297,2376000,18,NULL,1,9000,30120,266,0,0.00,112317,894,0,0.00,NULL,50,70,156,0.26
1002360002,6,0,683039,5070,0,0.00,352,1642,1356,2151,0.27,236,236,19238,400,19238,400,0,0,263,39612,0.0,NULL,NULL,NULL,323,1794000,18,NULL,237,-4800,8623,50,0,0.00,53819,306,0,0.00,15,53,8,25,0.16
17991235,6,0,1008791,16125,0,0.00,6,1221,5980,6227,0.37,326,326,1762221,0,28900,0,1733321,0,8223,465911,0.0,NULL,NULL,20,5,40000,18,NULL,21,2700,17659,256,0,0.00,52117,769,0,0.00,NULL,103,129,109,0.50
20695041,5,1,132321,2570,22,28.00,73,90,1142,1357,0.44,75,95,0,0,0,0,0,0,2,164,0.0,NULL,NULL,NULL,26,208000,-2,-73,0,-5520,15507,183,0,0.00,48703,555,0,0.00,27,43,84,86,0.46
12272722,6,0,687168,7414,3,6.00,172,828,2511,3485,0.34,409,411,224587,0,224587,0,0,0,3977,378678,0.0,NULL,NULL,NULL,155,1240000,16,-323,0,-3000,2925,33,0,0.00,17172,190,0,0.00,1,8,11,17,0.33
6008975,6,0,1009278,7587,2,6.00,57,1328,3045,4309,0.4,549,550,323909,0,17100,0,306809,0,5873,687244,0.0,NULL,NULL,NULL,37,296000,17,-519,0,4250,26685,147,0,0.00,82491,479,0,0.00,NULL,52,74,58,0.50
10310304,5,0,141332,2337,11,78.00,44,129,888,1074,0.38,467,467,18961,9,18961,9,0,0,1028,41503,0.07,NULL,NULL,NULL,32,256000,18,10,2,-6000,467,8,0,0.00,48479,688,1,6.00,NULL,6,1,2,0.13
17701344,6,0,845010,9004,2,4.00,135,957,2919,5653,0.32,337,338,96916,28,36538,28,60378,0,6478,552604,0.03,NULL,NULL,NULL,105,840000,17,-150,0,0,2635,15,0,0.00,24806,167,0,0.00,NULL,10,2,5,0.13
18579176,6,0,2019707,16939,0,0.00,302,2891,4906,11933,0.29,298,298,27433,3,7500,3,19933,0,5748,701179,0.05,NULL,NULL,NULL,258,2064000,18,NULL,34,-3000,55659,558,0,0.00,152094,1482,0,0.00,NULL,153,253,305,0.45
1002560789,6,0,527338,5025,0,0.00,49,561,1843,2131,0.37,170,170,97121,220,71114,220,26007,0,8,702,0.88,NULL,NULL,NULL,38,190000,18,NULL,1,2112,8708,54,0,0.00,55051,345,0,0.00,NULL,26,12,22,0.22
11530369,5,0,273104,2810,28,71.50,236,484,1201,1547,0.43,425,431,1280,0,1280,0,0,0,1982,218093,0.0,NULL,NULL,NULL,138,1104000,12,-13,0,-6000,590,27,0,0.00,14561,479,11,17.50,1,4,14,13,0.52
7406406,6,0,1090271,17157,0,0.00,420,1854,7845,8617,0.46,517,517,400291,0,1921,0,398370,0,9694,800228,0.0,NULL,NULL,NULL,245,1960000,18,NULL,3,-2160,11452,189,0,0.00,33210,595,0,0.00,NULL,65,98,87,0.52
4209341,1,0,3795388,37927,70,1008.50,1149,2036,16857,18933,0.44,606,617,14151,33,14151,33,0,0,37869,3791353,0.28,NULL,NULL,NULL,376,3008000,7,-240,0,-2700,1092,9,0,0.00,1092,9,0,0.00,NULL,10,5,4,0.56
8948444,6,0,1316280,11392,0,0.00,109,1355,3705,4686,0.33,468,478,267232,0,11680,0,255552,0,7738,913512,0.0,NULL,NULL,NULL,98,784000,8,NULL,0,8760,1051,12,0,0.00,2650,27,0,0.00,NULL,4,2,7,0.17
12115264,6,0,1120358,10039,0,0.00,108,760,3499,5199,0.35,415,415,1014054,129,893699,129,120355,0,10032,1119344,0.32,NULL,NULL,NULL,91,728000,18,NULL,18,-168000,9260,86,0,0.00,214463,2003,0,0.00,NULL,4,24,47,0.28
1002658951,6,0,592897,8031,0,0.00,282,1248,3734,4282,0.46,135,135,344419,240,0,240,344419,0,2,165,0.0,NULL,NULL,NULL,243,1215000,18,NULL,44,-6147,24578,330,0,0.00,182298,2547,0,0.00,21,96,154,176,0.47
4604119,6,0,826990,8440,0,0.00,853,808,3830,4349,0.45,597,597,5481,1834,5481,1834,0,0,6624,641607,0.11,NULL,NULL,NULL,241,1928000,18,NULL,1,72,822,5,0,0.00,13320,128,0,0.00,NULL,2,5,0,1.00
1002534806,6,0,508650,8084,0,0.00,235,473,2077,5051,0.26,178,178,2747,400,2747,400,0,0,0,0,NULL,NULL,NULL,NULL,167,835000,18,NULL,32,-9356,5016,158,0,0.00,25358,760,0,0.00,16,24,48,106,0.30
1002349725,6,0,592741,7331,0,0.00,207,1182,3571,3740,0.49,238,238,71590,140,0,140,71590,0,120,12049,0.0,NULL,NULL,NULL,186,972000,18,NULL,37,-4655,37174,454,0,0.00,99562,1232,0,0.00,21,112,230,224,0.51
7243592,5,1,66998,1522,19,38.00,158,188,474,1035,0.31,501,520,3660,0,3660,0,0,0,1455,56360,0.0,NULL,NULL,NULL,80,640000,-1,-493,0,-1800,241,1,0,0.00,241,1,0,0.00,NULL,3,0,1,0.00
18930115,5,0,971546,4224,33,70.00,179,572,1512,2682,0.36,274,275,24660,0,24660,0,0,0,58,2193,0.0,NULL,NULL,NULL,133,1064000,17,-110,0,-4890,13557,33,0,0.00,88330,203,0,0.00,NULL,23,8,25,0.24
3634741,3,1,1613866,19284,5,14.00,17,1534,10341,7535,0.54,644,664,954723,70,21000,70,933723,0,17207,1428113,0.44,NULL,NULL,NULL,1,8000,-2,-633,0,-1600,NULL,NULL,NULL,NULL,29133,366,0,0.00,NULL,4,NULL,NULL,NULL
1401794,6,0,2772131,25103,0,0.00,515,2053,12265,12606,0.49,765,765,81515,158,12705,158,68810,0,16495,1626866,0.27,NULL,NULL,20,362,2896000,18,NULL,114,-2160,32774,252,0,0.00,146396,1217,0,0.00,1,120,116,136,0.46
1283557,3,0,2990747,9278,8,20.00,818,2238,4385,4824,0.47,773,786,141136,200,22671,200,118465,0,6083,1864917,0.04,NULL,NULL,NULL,668,5344000,5,-63,0,6000,11221,44,0,0.00,31200,142,0,0.00,NULL,21,19,25,0.43
12792458,5,1,222789,1715,9,10.50,36,124,765,910,0.45,403,403,0,19,0,19,0,0,1510,191942,0.09,NULL,NULL,NULL,32,256000,18,-57,1,-5050,2398,18,0,0.00,4423,35,0,0.00,3,6,7,7,0.39
6709629,3,0,1151885,10459,13,15.50,120,1011,5242,5177,0.5,527,534,606863,236,54275,236,552588,0,10317,1116994,0.18,NULL,NULL,NULL,84,672000,11,-6,0,-300,7702,102,1,2.00,16983,225,1,2.00,NULL,6,53,49,0.52
20449133,5,0,64066,2463,38,26.50,134,132,1083,1305,0.44,121,129,20990,12,20990,12,0,0,31,2812,0.45,NULL,NULL,NULL,87,696000,10,-64,0,-6000,1393,25,0,0.00,1393,25,0,0.00,2,12,8,14,0.32
6679481,5,1,167443,3322,7,18.00,237,270,1611,1581,0.48,510,534,115259,6,62121,6,53138,0,3146,154840,0.0,NULL,NULL,NULL,153,1224000,-6,-490,0,20000,1427,20,0,0.00,1776,25,0,0.00,NULL,7,10,6,0.50
20104054,3,0,766173,8345,44,29.50,179,390,3771,4363,0.45,169,170,14665,0,14570,0,95,0,0,0,NULL,NULL,NULL,NULL,108,864000,17,-17,0,740,14725,134,0,0.00,131273,1185,1,0.50,8,39,60,73,0.45
19118282,6,0,965035,11046,3,6.00,84,1143,4621,6113,0.42,262,262,366902,94,17480,94,349422,0,1548,183096,0.1,NULL,NULL,20,74,592000,18,-241,19,-1350,4464,53,0,0.00,13008,171,0,0.00,NULL,22,25,26,0.47
4740632,3,0,687212,7087,67,153.50,313,696,2574,4314,0.36,577,591,24000,4,24000,4,0,0,6769,641144,0.06,NULL,NULL,NULL,150,1200000,4,3,0,-1000,902,9,0,0.00,4172,46,0,0.00,NULL,5,1,7,0.11
11755601,6,0,704115,8052,0,0.00,492,1144,3557,4163,0.44,424,424,168908,0,18001,0,150907,0,3368,249760,0.0,NULL,NULL,NULL,299,2392000,18,NULL,34,200,31717,231,0,0.00,117497,945,0,0.00,4,127,115,115,0.50
10568558,6,0,967843,8608,0,0.00,20,555,2431,5994,0.28,455,459,96463,0,42300,0,54163,0,373,22876,0.01,NULL,NULL,NULL,19,152000,14,NULL,0,-5,13685,128,0,0.00,44875,424,0,0.00,NULL,18,34,89,0.27
19875541,5,0,497872,1787,104,56.50,418,713,759,1016,0.42,196,196,6076,39,6076,39,0,0,45,3679,0.44,NULL,NULL,NULL,285,2280000,18,-5,5,-4800,6789,22,1,0.50,45684,149,3,1.50,8,24,10,12,0.45
19337177,5,0,87243,757,14,17.50,52,96,248,454,0.33,247,247,28530,0,13999,0,14531,0,49,6202,0.0,NULL,NULL,NULL,40,320000,18,-6,1,17600,1763,15,1,0.50,20560,161,3,4.50,3,9,2,11,0.13
12911946,6,0,1186574,11025,0,0.00,11,1142,4674,6307,0.42,401,402,1194820,0,20000,0,1174820,0,1973,249439,0.0,NULL,NULL,NULL,10,80000,17,NULL,0,1080,1378,15,0,0.00,48507,572,0,0.00,NULL,18,5,10,0.33
19990095,6,0,1230191,10919,0,0.00,0,533,4445,4138,0.41,183,183,8935674,12,4422724,12,4512950,0,0,0,NULL,NULL,NULL,NULL,0,0,18,NULL,1,57594,25336,297,0,0.00,136133,1606,0,0.00,NULL,52,76,107,0.26
20315911,5,1,130153,1145,32,25.00,17,176,262,711,0.23,120,143,2780,0,2780,0,0,0,0,0,NULL,NULL,NULL,NULL,5,40000,-5,-7,0,-2400,NULL,NULL,NULL,NULL,7598,56,1,0.50,NULL,3,NULL,NULL,NULL
5289800,1,0,2034776,68635,363,818.00,1118,2798,29488,38523,0.43,562,572,25400,0,25400,0,0,0,48398,1297162,0.0,NULL,NULL,NULL,539,4312000,8,-46,0,1600,NULL,NULL,NULL,NULL,26502,160,0,0.00,NULL,2,NULL,NULL,NULL
20434356,5,0,226944,3420,16,32.00,156,335,1493,1874,0.44,116,131,1880,5,1880,5,0,0,1889,160796,0.46,NULL,NULL,NULL,142,1136000,3,-27,0,-4320,2580,46,0,0.00,34057,647,1,2.00,3,10,15,29,0.33
18273815,5,0,89250,4837,44,156.00,137,342,2354,2458,0.49,297,314,50906,0,4111,0,46795,0,4578,83911,0.0,NULL,NULL,NULL,82,656000,1,-238,0,-120000,835,19,0,0.00,1938,70,0,0.00,NULL,6,8,9,0.42
21013551,5,0,33541,1483,21,32.00,61,73,645,708,0.43,34,34,29207,0,14100,0,15107,0,0,0,NULL,NULL,NULL,NULL,37,296000,18,-10,8,9000,9248,417,0,0.00,27246,1210,21,32.00,14,51,192,198,0.46
17884945,6,0,3456312,13377,0,0.00,5,1186,6234,6818,0.47,330,330,1443665,24,72244,24,1371421,0,1574,552322,0.01,NULL,NULL,20,5,40000,18,NULL,2,-2638,12241,31,0,0.00,141048,469,0,0.00,NULL,18,18,13,0.58
19959434,6,0,1000859,8260,0,0.00,0,1150,2362,5746,0.29,173,186,79820,0,79820,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,5,NULL,0,-4,16754,135,0,0.00,59919,470,0,0.00,NULL,34,40,93,0.30
17071153,3,0,842175,11594,92,77.50,724,596,5467,6054,0.47,362,362,197992,0,46466,0,151526,0,6874,423226,0.0,NULL,NULL,NULL,289,2312000,18,-40,1,25600,11165,64,0,0.00,29626,168,0,0.00,NULL,11,27,35,0.42
202771,6,0,3019700,10000,0,0.00,479,3050,5087,4856,0.51,1043,1043,14663,21,14663,21,0,0,7542,2199709,0.01,NULL,NULL,20,385,3080000,18,NULL,93,5000,23043,66,0,0.00,114005,339,0,0.00,9,51,26,40,0.39
3133927,6,0,1895523,19585,0,0.00,4,2742,6166,10234,0.31,721,721,438324,8,438324,4,0,4,19566,1893684,0.25,NULL,NULL,NULL,4,32000,18,NULL,3,0,3054,30,0,0.00,10242,99,0,0.00,NULL,7,10,17,0.33
562668,6,0,1583809,6149,0,0.00,45,1945,3237,2796,0.53,846,846,1899687,48,23066,48,1876621,0,3987,951836,0.13,NULL,NULL,NULL,26,260000,18,NULL,273,6000,18101,118,0,0.00,43322,369,0,0.00,NULL,41,60,57,0.51
7509638,3,1,1240936,6767,5,18.00,134,612,2387,4309,0.35,496,515,137279,0,9140,0,128139,0,6550,1205553,0.0,NULL,NULL,NULL,100,800000,-1,-473,0,-5000,3775,26,0,0.00,3775,26,0,0.00,NULL,11,5,21,0.19
4942698,1,0,3139040,28632,31,826.50,669,2518,9537,18730,0.33,584,584,17270,0,17270,0,0,0,12721,1168339,0.0,NULL,NULL,NULL,544,4352000,18,-20,3,-3600,45388,368,0,0.00,226101,1855,2,80.00,NULL,74,104,257,0.28
10920776,5,0,597166,2068,17,33.00,73,904,965,1080,0.47,447,449,110086,0,9900,0,100186,0,1711,483584,0.0,NULL,NULL,NULL,54,432000,16,-240,0,-5000,1791,5,0,0.00,1861,6,0,0.00,NULL,9,2,3,0.40
10969360,5,0,215571,3010,27,37.50,295,393,1060,1832,0.35,446,448,147,0,147,0,0,0,1937,144169,0.0,NULL,NULL,NULL,210,1680000,16,8,0,-3000,4168,192,7,5.00,7615,237,7,5.00,17,35,93,86,0.48
7203375,5,0,179957,3978,9,18.00,304,554,1526,2251,0.38,509,521,13828,4,13828,4,0,0,2398,105587,0.03,NULL,NULL,NULL,267,2136000,6,-112,0,-1000,NULL,NULL,NULL,NULL,1152,20,0,0.00,NULL,1,NULL,NULL,NULL
5794227,3,0,1924481,11745,4,16.00,435,1658,5238,6305,0.45,556,556,1106,79,1106,79,0,0,5815,948174,0.04,NULL,NULL,20,363,2904000,18,-535,157,-4750,59027,657,0,0.00,217732,1427,0,0.00,13,139,342,310,0.52
20451721,3,1,1002743,7894,5,28.00,2,605,2071,5641,0.26,110,129,204200,0,204200,0,0,0,0,0,NULL,NULL,NULL,NULL,2,16000,-1,-108,0,-1,67239,541,0,0.00,263889,2112,0,0.00,NULL,59,141,381,0.26
7238740,3,0,3262016,10237,111,112.50,750,2692,5167,5005,0.5,520,520,2400,0,2400,0,0,0,5772,1881153,0.0,NULL,NULL,NULL,586,4688000,18,17,10,-5000,52061,167,1,0.50,203406,657,7,5.00,6,69,89,77,0.53
4433874,6,0,1310735,14686,0,0.00,15,1167,6668,7973,0.45,605,605,1852600,200,3770,200,1848830,0,10646,941227,0.0,NULL,NULL,NULL,6,48000,18,NULL,4,-2000,10973,119,0,0.00,66604,785,0,0.00,NULL,30,41,77,0.34
1002407150,6,0,568170,7116,0,0.00,247,935,3154,3594,0.44,217,217,418196,0,418196,0,0,0,147,11618,0.48,NULL,NULL,NULL,134,691000,18,NULL,8,-1008,11657,157,0,0.00,75411,938,0,0.00,11,48,70,80,0.45
606414,1,0,1640067,17345,31,400.00,1625,4552,6472,10003,0.37,806,806,6625,15,6625,15,0,0,13826,1197377,0.01,NULL,NULL,NULL,1036,7925500,18,-701,1,3062,18310,157,0,0.00,88028,798,0,0.00,1,108,82,75,0.52
1002787034,3,1,719100,7695,50,58.50,309,592,3810,3600,0.5,101,105,67668,0,15677,0,51991,0,445,42143,0.43,NULL,NULL,NULL,165,825000,14,-17,0,1584,166,2,0,0.00,99185,1112,5,4.95,NULL,1,0,2,0.00
6403405,6,0,2051337,13934,2,4.00,712,2208,5410,7432,0.39,540,540,71316,0,8390,0,62926,0,9141,1241850,0.0,NULL,NULL,NULL,373,2984000,18,-139,16,-800,16700,98,0,0.00,46910,272,0,0.00,NULL,34,42,54,0.43
7318032,1,0,1115776,10982,147,1056.50,401,1075,3004,7825,0.27,519,519,1700,0,1700,0,0,0,8867,856363,0.0,NULL,NULL,NULL,277,2216000,18,-134,1,-2000,4540,38,0,0.00,15616,125,0,0.00,NULL,19,9,28,0.24
18522563,6,0,2332192,21984,0,0.00,6,802,9856,10946,0.45,301,301,1919009,0,3500,0,1915509,0,2721,337743,0.0,NULL,NULL,NULL,6,48000,18,NULL,26,-500,77472,621,0,0.00,324475,2770,0,0.00,NULL,89,218,275,0.35
19727580,3,0,1909871,6065,9,16.50,62,2367,3288,2764,0.54,212,212,221835,0,22643,0,199192,0,0,0,NULL,NULL,NULL,NULL,51,408000,18,-158,2,5000,45021,153,0,0.00,126132,421,0,0.00,NULL,135,89,64,0.58
1002693779,6,0,540602,7060,0,0.00,1032,799,3300,3752,0.47,127,127,72465,13,72465,13,0,0,974,76108,0.49,NULL,NULL,NULL,227,1135000,18,NULL,111,-4800,26990,354,0,0.00,151681,2006,0,0.00,116,49,173,180,0.49
11524827,5,0,115991,941,4,30.00,109,227,213,724,0.23,422,431,24500,0,24500,0,0,0,812,100209,0.0,NULL,NULL,NULL,98,784000,9,-384,0,-600,533,4,0,0.00,1082,9,0,0.00,1,2,0,4,0.00
976205,6,0,1462512,18114,0,0.00,868,1175,9394,8200,0.52,839,839,2880,0,2880,0,0,0,16072,1321890,0.0,NULL,NULL,NULL,619,4952000,18,NULL,8,-6400,17236,247,0,0.00,39194,586,0,0.00,9,22,127,107,0.51
20092890,6,0,618177,7617,0,0.00,21,975,3527,4062,0.46,167,171,272912,0,0,0,272912,0,0,0,NULL,NULL,NULL,NULL,21,168000,14,NULL,0,-4840,6112,65,0,0.00,60138,525,0,0.00,NULL,42,25,40,0.38
3374257,6,0,575591,12344,0,0.00,607,890,5243,7061,0.42,692,692,1500,10,1500,10,0,0,11346,490506,0.0,NULL,NULL,NULL,381,3048000,18,NULL,1,-6644,6214,67,0,0.00,41420,440,0,0.00,3,34,29,30,0.43
4177494,6,0,1326887,2865,0,0.00,0,1101,0,0,0.0,613,619,408100,0,408100,0,0,0,1784,841813,0.0,NULL,NULL,NULL,0,0,12,NULL,0,0,2553,5,0,0.00,43746,96,0,0.00,NULL,13,0,0,0.00
4691257,6,0,3056940,3555,0,0.00,0,2181,0,0,0.0,593,593,167100,0,59157,0,107943,0,2472,2117403,0.0,NULL,NULL,NULL,0,0,18,NULL,13,0,27867,34,0,0.00,144476,172,0,0.00,NULL,81,0,0,0.00
1002716957,6,0,437648,5026,0,0.00,187,1132,2292,2670,0.46,124,124,13617,270,0,270,13617,0,9,860,0.56,NULL,NULL,NULL,157,785000,18,NULL,33,-24378,10723,127,0,0.00,65378,772,0,0.00,15,82,49,77,0.39
8716045,6,0,1240776,9907,0,0.00,52,1397,4981,4900,0.5,484,484,316302,260,43010,260,273292,0,9047,949044,0.02,NULL,NULL,NULL,36,288000,18,NULL,6,2000,46453,131,0,0.00,46453,131,0,0.00,NULL,40,65,62,0.50
19791221,5,0,136077,2053,20,14.50,95,146,959,1004,0.47,205,205,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,56,448000,18,-66,1,-10232,1529,73,0,0.00,12450,387,0,0.00,3,10,42,27,0.58
1002251952,6,0,990800,10324,0,0.00,166,2710,5602,4348,0.54,259,259,24329,400,24329,400,0,0,1723,168027,0.0,NULL,NULL,NULL,157,914000,18,NULL,260,-600,9735,100,0,0.00,49751,513,0,0.00,10,44,47,48,0.47
5831628,6,0,982033,9602,0,0.00,590,1114,3841,5650,0.4,543,555,16472,23,16472,23,0,0,8328,765226,0.06,NULL,NULL,NULL,292,2336000,6,NULL,0,-3540,7116,55,0,0.00,70302,577,0,0.00,NULL,18,16,36,0.29
1002269577,6,0,703066,9091,0,0.00,164,978,4555,4435,0.5,258,258,0,120,0,120,0,0,780,77219,0.0,NULL,NULL,NULL,130,704000,18,NULL,30,-21646,5261,64,0,0.00,25065,326,0,0.00,8,22,27,37,0.42
1002754757,6,0,1079253,10803,0,0.00,75,1053,3817,5214,0.35,115,115,21023,401,496,401,20527,0,631,73013,0.35,NULL,NULL,NULL,54,270000,18,NULL,116,-3679,60765,650,0,0.00,300865,3099,0,0.00,NULL,87,242,319,0.37
12253642,6,0,1851849,28315,1,6.00,498,1377,6461,21112,0.23,411,411,46997,219,46997,219,0,0,16231,778201,0.0,NULL,NULL,20,363,2904000,18,-50,3,0,33884,69,0,0.00,219999,778,0,0.00,NULL,68,0,0,0.00
20241983,6,0,1036115,8570,0,0.00,333,950,3218,5337,0.38,153,153,17880,302,17880,302,0,0,499,34698,0.45,NULL,NULL,20,286,2288000,18,NULL,154,1500,54764,532,0,0.00,226467,2271,0,0.00,5,183,183,347,0.34
7766984,5,0,384490,7415,58,120.00,541,1295,2967,4351,0.4,510,510,29225,0,29225,0,0,0,6104,292357,0.0,NULL,NULL,NULL,375,3000000,18,-109,1,6000,186,4,0,0.00,3637,74,0,0.00,2,7,0,4,0.00
18516722,6,0,1023100,7832,0,0.00,106,507,2280,5391,0.29,302,302,6043,0,396,0,5647,0,1628,212327,0.0,NULL,NULL,NULL,98,784000,18,NULL,4,-5500,35780,272,0,0.00,114583,888,0,0.00,NULL,16,71,199,0.26
5000001,5,0,217858,4081,5,18.00,207,439,1716,2276,0.42,582,582,0,0,0,0,0,0,2796,121348,0.0,NULL,NULL,NULL,158,1264000,18,-126,2,-7336,3072,40,0,0.00,14288,179,0,0.00,1,13,26,13,0.65
20396533,5,0,257559,2815,12,6.00,76,130,1247,1550,0.44,132,135,27600,141,27600,141,0,0,869,76536,0.48,NULL,NULL,NULL,59,472000,15,-102,0,-500,449,5,0,0.00,7545,88,0,0.00,NULL,1,3,2,0.60
1002554885,6,0,503006,6015,0,0.00,242,505,2742,3258,0.46,172,172,9502,18,4257,18,5245,0,477,41387,0.54,NULL,NULL,NULL,142,710000,18,NULL,23,-3360,27045,333,0,0.00,120283,1496,0,0.00,6,35,154,179,0.46
5378417,6,0,720863,6217,0,0.00,0,1365,2086,3702,0.34,569,569,2120895,0,0,0,2120895,0,3886,429421,0.0,NULL,NULL,NULL,0,0,18,NULL,2,-23636,12416,80,0,0.00,59787,383,0,0.00,NULL,72,30,45,0.38
3639745,6,0,2183912,22735,2,6.00,645,2827,11845,10896,0.52,664,664,268778,0,100232,0,168546,0,15885,1537168,0.0,NULL,NULL,NULL,431,3448000,18,-416,6,20800,17305,175,0,0.00,49012,509,0,0.00,NULL,56,85,90,0.49
18542909,5,1,103907,2840,33,18.00,189,162,930,1838,0.33,277,300,2450,22,2450,22,0,0,2043,76431,0.01,NULL,NULL,NULL,143,1144000,-5,-38,0,-6325,297,6,0,0.00,297,6,0,0.00,2,2,1,5,0.17
16700026,3,0,1721500,18225,86,170.50,1686,1375,8396,9595,0.46,368,369,22080,1,22080,1,0,0,11044,1015389,0.16,NULL,NULL,NULL,789,6312000,17,-275,0,2400,28331,310,0,0.00,137920,1202,0,0.00,14,80,144,161,0.46
