dt,fplatformname,fuid,predict
2018-07-02,云南,7627816,0.0
2018-07-02,云南,4358527,0.0
2018-07-02,云南,19258535,0.0
2018-07-02,云南,18872046,0.0
2018-07-02,云南,5096254,0.0
2018-07-02,云南,20812701,0.0
2018-07-02,云南,20753569,0.0
2018-07-02,云南,17646131,0.0
2018-07-02,云南,7754925,0.0
2018-07-02,云南,21112178,1.0
2018-07-02,云南,20292026,0.0
2018-07-02,云南,11164084,0.0
2018-07-02,云南,20323691,0.0
2018-07-02,云南,8513693,0.0
2018-07-02,云南,20990588,1.0
2018-07-02,云南,20860114,0.0
2018-07-02,云南,4488259,0.0
2018-07-02,云南,19549393,0.0
2018-07-02,云南,20502966,0.0
2018-07-02,云南,14003902,0.0
2018-07-02,云南,8041368,0.0
2018-07-02,云南,17419400,0.0
2018-07-02,云南,20982131,0.0
2018-07-02,云南,21106742,0.0
2018-07-02,云南,18482133,0.0
2018-07-02,云南,20951271,0.0
2018-07-02,云南,20355936,0.0
2018-07-02,云南,19987260,0.0
2018-07-02,云南,20906908,0.0
2018-07-02,云南,14413994,0.0
2018-07-02,云南,20597798,0.0
2018-07-02,云南,20778523,1.0
2018-07-02,云南,18331658,0.0
2018-07-02,云南,6403852,0.0
2018-07-02,云南,17548075,0.0
2018-07-02,云南,20398346,0.0
2018-07-02,云南,17620464,0.0
2018-07-02,云南,20121063,0.0
2018-07-02,云南,7438923,0.0
2018-07-02,云南,6532579,0.0
2018-07-02,云南,20845250,0.0
2018-07-02,云南,8891624,0.0
2018-07-02,云南,7320691,0.0
2018-07-02,云南,10869832,0.0
2018-07-02,云南,18043855,0.0
2018-07-02,云南,20893562,0.0
2018-07-02,云南,20140718,0.0
2018-07-02,云南,19371416,0.0
2018-07-02,云南,11865807,0.0
2018-07-02,云南,13517578,0.0
2018-07-02,云南,20858096,0.0
2018-07-02,云南,19627152,0.0
2018-07-02,云南,21050627,1.0
2018-07-02,云南,21143564,1.0
2018-07-02,云南,4263537,0.0
2018-07-02,云南,4910946,0.0
2018-07-02,云南,21033967,0.0
2018-07-02,云南,20217735,0.0
2018-07-02,云南,4712184,0.0
2018-07-02,云南,20951272,0.0
2018-07-02,云南,8999621,0.0
2018-07-02,云南,19135652,0.0
2018-07-02,云南,10522415,0.0
2018-07-02,云南,19010123,0.0
2018-07-02,云南,19768699,0.0
2018-07-02,云南,17934502,1.0
2018-07-02,云南,11832540,0.0
2018-07-02,云南,20528620,0.0
2018-07-02,云南,20932798,1.0
2018-07-02,云南,10625138,0.0
2018-07-02,云南,21132276,1.0
2018-07-02,云南,16898791,0.0
2018-07-02,云南,7229024,0.0
2018-07-02,云南,17877337,0.0
2018-07-02,云南,6213648,0.0
2018-07-02,云南,4725933,0.0
2018-07-02,云南,19518591,1.0
2018-07-02,云南,19821236,0.0
2018-07-02,云南,20969284,1.0
2018-07-02,云南,18727784,0.0
2018-07-02,云南,10652856,0.0
2018-07-02,云南,7059124,0.0
2018-07-02,云南,10027877,0.0
2018-07-02,云南,21100340,1.0
2018-07-02,云南,20011302,0.0
2018-07-02,云南,16154408,0.0
2018-07-02,云南,11036241,0.0
2018-07-02,云南,8570728,0.0
2018-07-02,云南,7821518,0.0
2018-07-02,云南,21109102,0.0
2018-07-02,云南,6356621,0.0
2018-07-02,云南,4281942,0.0
2018-07-02,云南,18024497,0.0
2018-07-02,云南,11075543,0.0
2018-07-02,云南,18046093,0.0
2018-07-02,云南,12514764,0.0
2018-07-02,云南,19939657,0.0
2018-07-02,云南,7846130,0.0
2018-07-02,云南,5192781,0.0
2018-07-02,云南,20852831,0.0
2018-07-02,云南,21087257,0.0
2018-07-02,云南,14332927,0.0
2018-07-02,云南,20266775,0.0
2018-07-02,云南,10678621,0.0
2018-07-02,云南,20343272,0.0
2018-07-02,云南,20552409,0.0
2018-07-02,云南,6468460,0.0
2018-07-02,云南,20290178,0.0
2018-07-02,云南,20943190,0.0
2018-07-02,云南,21019807,1.0
2018-07-02,云南,20602047,0.0
2018-07-02,云南,11667611,0.0
2018-07-02,云南,19541123,0.0
2018-07-02,云南,20150593,0.0
2018-07-02,云南,19769482,0.0
2018-07-02,云南,20677480,0.0
2018-07-02,云南,21025053,1.0
2018-07-02,云南,19941138,0.0
2018-07-02,云南,20722067,0.0
2018-07-02,云南,6221298,0.0
2018-07-02,云南,20489151,1.0
2018-07-02,云南,20596598,0.0
2018-07-02,云南,20235971,0.0
2018-07-02,云南,21006600,0.0
2018-07-02,云南,20780587,1.0
2018-07-02,云南,21040023,0.0
2018-07-02,云南,6344284,0.0
2018-07-02,云南,8505411,0.0
2018-07-02,云南,19023979,0.0
2018-07-02,云南,18575341,0.0
2018-07-02,云南,19250920,0.0
2018-07-02,云南,18779745,0.0
2018-07-02,云南,18300870,1.0
2018-07-02,云南,21001577,0.0
2018-07-02,云南,19499003,0.0
2018-07-02,云南,4832557,0.0
2018-07-02,云南,20433666,0.0
2018-07-02,云南,19811895,0.0
2018-07-02,云南,6388326,0.0
2018-07-02,云南,5895336,0.0
2018-07-02,云南,20554901,0.0
2018-07-02,云南,20985345,0.0
2018-07-02,云南,17220317,0.0
2018-07-02,云南,20383109,0.0
2018-07-02,云南,21050122,1.0
2018-07-02,云南,21114594,0.0
2018-07-02,云南,20556103,0.0
2018-07-02,云南,18700618,0.0
2018-07-02,云南,10873914,0.0
2018-07-02,云南,20932561,0.0
2018-07-02,云南,21139449,0.0
2018-07-02,云南,7292957,0.0
2018-07-02,云南,5117263,0.0
2018-07-02,云南,20896795,1.0
2018-07-02,云南,8169225,0.0
2018-07-02,云南,20482126,0.0
2018-07-02,云南,5926480,0.0
2018-07-02,云南,21136142,1.0
2018-07-02,云南,6210281,0.0
2018-07-02,云南,11687962,1.0
2018-07-02,云南,20017800,1.0
2018-07-02,云南,20671763,0.0
2018-07-02,云南,17690609,0.0
2018-07-02,云南,5653975,0.0
2018-07-02,云南,21039359,0.0
2018-07-02,云南,10697134,0.0
2018-07-02,云南,7347268,0.0
2018-07-02,云南,8823738,0.0
2018-07-02,云南,21096417,0.0
2018-07-02,云南,11563322,0.0
2018-07-02,云南,21120074,1.0
2018-07-02,云南,20880096,0.0
2018-07-02,云南,20899676,0.0
2018-07-02,云南,18179915,0.0
2018-07-02,云南,21015214,0.0
2018-07-02,云南,20740574,0.0
2018-07-02,云南,19717603,0.0
2018-07-02,云南,20772427,0.0
2018-07-02,云南,7127265,0.0
2018-07-02,云南,11774529,0.0
2018-07-02,云南,21106177,1.0
2018-07-02,云南,20606484,0.0
2018-07-02,云南,18123118,0.0
2018-07-02,云南,12117991,0.0
2018-07-02,云南,18754019,0.0
2018-07-02,云南,6984581,0.0
2018-07-02,云南,7382124,0.0
2018-07-02,云南,4919834,0.0
2018-07-02,云南,20565548,0.0
2018-07-02,云南,20059965,0.0
2018-07-02,云南,21144891,0.0
2018-07-02,云南,20111725,0.0
2018-07-02,云南,20186493,0.0
2018-07-02,云南,5755898,0.0
2018-07-02,云南,20089530,0.0
2018-07-02,云南,10125944,0.0
2018-07-02,云南,18322105,0.0
2018-07-02,云南,20600977,0.0
2018-07-02,云南,16572804,0.0
2018-07-02,云南,6303354,0.0
2018-07-02,云南,21045054,0.0
2018-07-02,云南,17431961,0.0
2018-07-02,云南,18226999,0.0
2018-07-02,云南,11240202,0.0
2018-07-02,云南,20241368,0.0
2018-07-02,云南,19976114,0.0
2018-07-02,云南,5312072,0.0
2018-07-02,云南,19921530,0.0
2018-07-02,云南,21038834,0.0
2018-07-02,云南,20210546,0.0
2018-07-02,云南,13208577,0.0
2018-07-02,云南,20477310,0.0
2018-07-02,云南,20956175,0.0
2018-07-02,云南,20982310,0.0
2018-07-02,云南,20740941,0.0
2018-07-02,云南,15098143,0.0
2018-07-02,云南,5093155,0.0
2018-07-02,云南,17133554,0.0
2018-07-02,云南,6706859,0.0
2018-07-02,云南,21078796,1.0
2018-07-02,云南,16961240,0.0
2018-07-02,云南,20697636,0.0
2018-07-02,云南,19164835,0.0
2018-07-02,云南,18547699,1.0
2018-07-02,云南,21034877,0.0
2018-07-02,云南,5676096,0.0
2018-07-02,云南,20868156,0.0
2018-07-02,云南,19312442,0.0
2018-07-02,云南,19058285,0.0
2018-07-02,云南,21130478,1.0
2018-07-02,云南,21113042,1.0
2018-07-02,云南,17759862,0.0
2018-07-02,云南,19648507,0.0
2018-07-02,云南,4712242,0.0
2018-07-02,云南,19026420,0.0
2018-07-02,云南,6028295,0.0
2018-07-02,云南,21129058,0.0
2018-07-02,云南,20929051,0.0
2018-07-02,云南,18642988,0.0
2018-07-02,云南,20680928,0.0
2018-07-02,云南,20243321,0.0
2018-07-02,云南,19052658,0.0
2018-07-02,云南,19663646,0.0
2018-07-02,云南,20251327,0.0
2018-07-02,云南,19365468,0.0
2018-07-02,云南,21014448,0.0
2018-07-02,云南,6612348,0.0
2018-07-02,云南,8248524,0.0
2018-07-02,云南,7123966,0.0
2018-07-02,云南,21099740,1.0
2018-07-02,云南,20489514,0.0
2018-07-02,云南,11901808,0.0
2018-07-02,云南,20682810,0.0
2018-07-02,云南,20742640,0.0
2018-07-02,云南,6477897,0.0
2018-07-02,云南,21011339,0.0
2018-07-02,云南,20445764,0.0
2018-07-02,云南,7252063,0.0
2018-07-02,云南,18958404,0.0
2018-07-02,云南,21137668,0.0
2018-07-02,云南,20181360,1.0
2018-07-02,云南,21089693,0.0
2018-07-02,云南,20862135,0.0
2018-07-02,云南,21080378,1.0
2018-07-02,云南,21040476,1.0
2018-07-02,云南,20405382,0.0
2018-07-02,云南,7288067,0.0
2018-07-02,云南,21129167,0.0
2018-07-02,云南,20210105,0.0
2018-07-02,云南,21015286,0.0
2018-07-02,云南,7671739,0.0
2018-07-02,云南,6207125,0.0
2018-07-02,云南,8158702,0.0
2018-07-02,云南,6360844,0.0
2018-07-02,云南,20552982,0.0
2018-07-02,云南,20991454,0.0
2018-07-02,云南,20755498,0.0
2018-07-02,云南,6555923,0.0
2018-07-02,云南,21121364,1.0
2018-07-02,云南,6016897,0.0
2018-07-02,云南,17608318,0.0
2018-07-02,云南,20229009,1.0
2018-07-02,云南,21112745,1.0
2018-07-02,云南,5021681,0.0
2018-07-02,云南,20633871,0.0
2018-07-02,云南,4550651,0.0
2018-07-02,云南,6262687,0.0
2018-07-02,云南,10912091,0.0
2018-07-02,云南,20475644,1.0
2018-07-02,云南,21047586,1.0
2018-07-02,云南,20764401,0.0
2018-07-02,云南,21136050,1.0
2018-07-02,云南,21105573,0.0
2018-07-02,云南,20324487,0.0
2018-07-02,云南,6491384,0.0
2018-07-02,云南,4325155,0.0
2018-07-02,云南,18361694,0.0
2018-07-02,云南,20958400,0.0
2018-07-02,云南,18161502,0.0
2018-07-02,云南,20384361,0.0
2018-07-02,云南,19072839,0.0
2018-07-02,云南,7323012,0.0
2018-07-02,云南,20952227,0.0
2018-07-02,云南,18580042,0.0
2018-07-02,云南,6447896,0.0
2018-07-02,云南,16550907,0.0
2018-07-02,云南,6230367,0.0
2018-07-02,云南,17902003,1.0
2018-07-02,云南,19497930,0.0
2018-07-02,云南,8347166,0.0
2018-07-02,云南,17632482,0.0
2018-07-02,云南,4999738,0.0
2018-07-02,云南,21038641,0.0
2018-07-02,云南,20277869,0.0
2018-07-02,云南,12096039,0.0
2018-07-02,云南,5264030,0.0
2018-07-02,云南,19226452,0.0
2018-07-02,云南,11548038,0.0
2018-07-02,云南,18249824,0.0
2018-07-02,云南,21099038,0.0
2018-07-02,云南,19391008,0.0
2018-07-02,云南,12429074,0.0
2018-07-02,云南,18016457,0.0
2018-07-02,云南,20747057,0.0
2018-07-02,云南,19931582,0.0
2018-07-02,云南,4408835,0.0
2018-07-02,云南,8032938,0.0
2018-07-02,云南,8153436,0.0
2018-07-02,云南,4234745,0.0
2018-07-02,云南,20648981,0.0
2018-07-02,云南,20307654,0.0
2018-07-02,云南,20764787,0.0
2018-07-02,云南,18537114,0.0
2018-07-02,云南,7962974,0.0
2018-07-02,云南,21003126,0.0
2018-07-02,云南,12200077,0.0
2018-07-02,云南,18061181,0.0
2018-07-02,云南,11279006,1.0
2018-07-02,云南,21018786,0.0
2018-07-02,云南,17315919,0.0
2018-07-02,云南,17404018,0.0
2018-07-02,云南,21042576,0.0
2018-07-02,云南,20640007,0.0
2018-07-02,云南,19071369,0.0
2018-07-02,云南,12841436,0.0
2018-07-02,云南,21035706,0.0
2018-07-02,云南,20566438,0.0
2018-07-02,云南,8132469,0.0
2018-07-02,云南,18975287,0.0
2018-07-02,云南,6697612,0.0
2018-07-02,云南,21086443,0.0
2018-07-02,云南,19202622,0.0
2018-07-02,云南,6657194,0.0
2018-07-02,云南,6602477,0.0
2018-07-02,云南,5415717,0.0
2018-07-02,云南,21098099,0.0
2018-07-02,云南,21095889,0.0
2018-07-02,云南,20651572,0.0
2018-07-02,云南,17385710,0.0
2018-07-02,云南,20572159,0.0
2018-07-02,云南,4562894,0.0
2018-07-02,云南,13511378,0.0
2018-07-02,云南,20499218,1.0
2018-07-02,云南,18204227,0.0
2018-07-02,云南,19287653,0.0
2018-07-02,云南,5822064,0.0
2018-07-02,云南,8708621,0.0
2018-07-02,云南,20225657,0.0
2018-07-02,云南,7077460,0.0
2018-07-02,云南,20177830,0.0
2018-07-02,云南,5101542,0.0
2018-07-02,云南,20413372,0.0
2018-07-02,云南,17403445,0.0
2018-07-02,云南,20390734,0.0
2018-07-02,云南,12840124,0.0
2018-07-02,云南,20824332,0.0
2018-07-02,云南,20474316,0.0
2018-07-02,云南,21025117,0.0
2018-07-02,云南,21065367,0.0
2018-07-02,云南,17797160,0.0
2018-07-02,云南,20719521,0.0
2018-07-02,云南,21065941,0.0
2018-07-02,云南,16982373,0.0
2018-07-02,云南,17923793,0.0
2018-07-02,云南,17121846,0.0
2018-07-02,云南,7304414,0.0
2018-07-02,云南,18716101,0.0
2018-07-02,云南,6914945,0.0
2018-07-02,云南,18839033,1.0
2018-07-02,云南,20869303,0.0
2018-07-02,云南,11876164,0.0
2018-07-02,云南,16514524,0.0
2018-07-02,云南,21101891,0.0
2018-07-02,云南,5675289,0.0
2018-07-02,云南,12085716,0.0
2018-07-02,云南,18026140,0.0
2018-07-02,云南,21127394,1.0
2018-07-02,云南,20646389,0.0
2018-07-02,云南,6152349,0.0
2018-07-02,云南,21126727,0.0
2018-07-02,云南,16508414,0.0
2018-07-02,云南,17252788,0.0
2018-07-02,云南,19593868,0.0
2018-07-02,云南,18810333,0.0
2018-07-02,云南,6385058,0.0
2018-07-02,云南,20210055,0.0
2018-07-02,云南,20027478,0.0
2018-07-02,云南,16734341,0.0
2018-07-02,云南,21016408,0.0
2018-07-02,云南,20134486,0.0
2018-07-02,云南,5521038,0.0
2018-07-02,云南,20254877,0.0
2018-07-02,云南,19868827,0.0
2018-07-02,云南,7406120,0.0
2018-07-02,云南,20459544,0.0
2018-07-02,云南,18660558,0.0
2018-07-02,云南,20733437,0.0
2018-07-02,云南,17897971,0.0
2018-07-02,云南,20973442,0.0
2018-07-02,云南,7698662,0.0
2018-07-02,云南,21116018,1.0
2018-07-02,云南,20929357,1.0
2018-07-02,云南,20577323,1.0
2018-07-02,云南,17444433,0.0
2018-07-02,云南,6147688,0.0
2018-07-02,云南,11651303,0.0
2018-07-02,云南,18384337,0.0
2018-07-02,云南,20945649,0.0
2018-07-02,云南,20349293,0.0
2018-07-02,云南,19652430,0.0
2018-07-02,云南,20853115,0.0
2018-07-02,云南,4904449,0.0
2018-07-02,云南,16698531,0.0
2018-07-02,云南,14745021,0.0
2018-07-02,云南,7759213,0.0
2018-07-02,云南,11107990,0.0
2018-07-02,云南,16745940,0.0
2018-07-02,云南,20216712,0.0
2018-07-02,云南,19591266,0.0
2018-07-02,云南,16146676,0.0
2018-07-02,云南,17100966,0.0
2018-07-02,云南,21119781,0.0
2018-07-02,云南,20807050,0.0
2018-07-02,云南,19012354,0.0
2018-07-02,云南,11300279,0.0
2018-07-02,云南,20316632,0.0
2018-07-02,云南,21144393,1.0
2018-07-02,云南,4503054,0.0
2018-07-02,云南,8592869,0.0
2018-07-02,云南,15358611,0.0
2018-07-02,云南,6121793,0.0
2018-07-02,云南,7200948,0.0
2018-07-02,云南,17727963,0.0
2018-07-02,云南,17600409,0.0
2018-07-02,云南,19921187,1.0
2018-07-02,云南,20419833,1.0
2018-07-02,云南,21137191,1.0
2018-07-02,云南,12376740,0.0
2018-07-02,云南,18860440,0.0
2018-07-02,云南,6601571,0.0
2018-07-02,云南,20092405,0.0
2018-07-02,云南,19711025,0.0
2018-07-02,云南,20896836,0.0
2018-07-02,云南,10773114,0.0
2018-07-02,云南,20340184,0.0
2018-07-02,云南,20990996,1.0
2018-07-02,云南,20556289,0.0
2018-07-02,云南,20334152,1.0
2018-07-02,云南,20297533,1.0
2018-07-02,云南,17795899,0.0
2018-07-02,云南,6996503,0.0
2018-07-02,云南,10463135,0.0
2018-07-02,云南,19369320,0.0
2018-07-02,云南,19833090,0.0
2018-07-02,云南,18039264,0.0
2018-07-02,云南,5736985,0.0
2018-07-02,云南,20961286,0.0
2018-07-02,云南,20396136,0.0
2018-07-02,云南,10371632,0.0
2018-07-02,云南,20390553,1.0
2018-07-02,云南,20975712,0.0
2018-07-02,云南,19534714,0.0
2018-07-02,云南,21121948,1.0
2018-07-02,云南,21061967,0.0
2018-07-02,云南,5303945,0.0
2018-07-02,云南,20181497,0.0
2018-07-02,云南,6918810,0.0
2018-07-02,云南,20855388,0.0
2018-07-02,云南,21079742,0.0
2018-07-02,云南,17798154,0.0
2018-07-02,云南,20876367,0.0
2018-07-02,云南,21040200,0.0
2018-07-02,云南,21110329,0.0
2018-07-02,云南,20593001,0.0
2018-07-02,云南,21020867,0.0
2018-07-02,云南,5716569,0.0
2018-07-02,云南,19903833,0.0
2018-07-02,云南,4257342,0.0
2018-07-02,云南,19991222,0.0
2018-07-02,云南,19836419,0.0
2018-07-02,云南,6001042,0.0
2018-07-02,云南,17563553,0.0
2018-07-02,云南,21115607,0.0
2018-07-02,云南,8306154,0.0
2018-07-02,云南,5142184,0.0
2018-07-02,云南,20539972,0.0
2018-07-02,云南,21141940,1.0
2018-07-02,云南,8750619,0.0
2018-07-02,云南,8247754,0.0
2018-07-02,云南,17652699,0.0
2018-07-02,云南,10527051,0.0
2018-07-02,云南,20530747,0.0
2018-07-02,云南,20514372,0.0
2018-07-02,云南,17997830,0.0
2018-07-02,云南,20751056,0.0
2018-07-02,云南,20431421,0.0
2018-07-02,云南,4664318,0.0
2018-07-02,云南,21071816,0.0
2018-07-02,云南,4774058,0.0
2018-07-02,云南,18690068,0.0
2018-07-02,云南,19692391,0.0
2018-07-02,云南,14990918,0.0
2018-07-02,云南,20978723,0.0
2018-07-02,云南,20970623,0.0
2018-07-02,云南,14559973,0.0
2018-07-02,云南,21012760,0.0
2018-07-02,云南,4528838,0.0
2018-07-02,云南,11817069,0.0
2018-07-02,云南,21120733,1.0
2018-07-02,云南,18476431,0.0
2018-07-02,云南,20903948,0.0
2018-07-02,云南,4441651,0.0
2018-07-02,云南,21031215,1.0
2018-07-02,云南,18459063,0.0
2018-07-02,云南,7505583,0.0
2018-07-02,云南,20760047,0.0
2018-07-02,云南,3122126,0.0
2018-07-02,云南,21130491,1.0
2018-07-02,云南,8805264,0.0
2018-07-02,云南,6973740,0.0
2018-07-02,云南,16955130,0.0
2018-07-02,云南,10395040,0.0
2018-07-02,云南,11622763,0.0
2018-07-02,云南,21020629,0.0
2018-07-02,云南,4856932,0.0
2018-07-02,云南,20395699,0.0
2018-07-02,云南,20833547,0.0
2018-07-02,云南,19037910,0.0
2018-07-02,云南,21136162,1.0
2018-07-02,云南,20759667,1.0
2018-07-02,云南,7466482,0.0
2018-07-02,云南,20231269,0.0
2018-07-02,云南,12434357,0.0
2018-07-02,云南,16277171,0.0
2018-07-02,云南,19795524,0.0
2018-07-02,云南,10524744,0.0
2018-07-02,云南,12347613,0.0
2018-07-02,云南,19475952,0.0
2018-07-02,云南,21118292,0.0
2018-07-02,云南,20958873,0.0
2018-07-02,云南,20942356,0.0
2018-07-02,云南,19674279,0.0
2018-07-02,云南,20601110,0.0
2018-07-02,云南,4315196,0.0
2018-07-02,云南,19115627,0.0
2018-07-02,云南,5282520,0.0
2018-07-02,云南,6887520,0.0
2018-07-02,云南,21120388,0.0
2018-07-02,云南,20797665,0.0
2018-07-02,云南,17194496,0.0
2018-07-02,云南,18736759,0.0
2018-07-02,云南,21111610,1.0
2018-07-02,云南,12881178,0.0
2018-07-02,云南,21006471,0.0
2018-07-02,云南,20257898,1.0
2018-07-02,云南,20814314,0.0
2018-07-02,云南,21103654,0.0
2018-07-02,云南,20216740,0.0
2018-07-02,云南,4451636,0.0
2018-07-02,云南,5999249,0.0
2018-07-02,云南,20982963,0.0
2018-07-02,云南,20090537,1.0
2018-07-02,云南,20190089,0.0
2018-07-02,云南,15937379,0.0
2018-07-02,云南,4969777,0.0
2018-07-02,云南,5598359,0.0
2018-07-02,云南,20358278,0.0
2018-07-02,云南,19957302,0.0
2018-07-02,云南,21118862,1.0
2018-07-02,云南,8465701,0.0
2018-07-02,云南,20208706,0.0
2018-07-02,云南,19472090,0.0
2018-07-02,云南,20952368,0.0
2018-07-02,云南,19796879,0.0
2018-07-02,云南,20331204,1.0
2018-07-02,云南,5868707,0.0
2018-07-02,云南,6190969,0.0
2018-07-02,云南,20988508,0.0
2018-07-02,云南,20453936,0.0
2018-07-02,云南,8155425,0.0
2018-07-02,云南,8235350,0.0
2018-07-02,云南,19732024,0.0
2018-07-02,云南,20886767,0.0
2018-07-02,云南,17532746,0.0
2018-07-02,云南,10877630,0.0
2018-07-02,云南,20887587,0.0
2018-07-02,云南,8859504,0.0
2018-07-02,云南,10898430,1.0
2018-07-02,云南,19569257,0.0
2018-07-02,云南,21048592,0.0
2018-07-02,云南,12202310,0.0
2018-07-02,云南,8720280,0.0
2018-07-02,云南,19763766,0.0
2018-07-02,云南,6525745,0.0
2018-07-02,云南,5988319,0.0
2018-07-02,云南,21106515,0.0
2018-07-02,云南,5674089,1.0
2018-07-02,云南,21137850,1.0
2018-07-02,云南,18599621,0.0
2018-07-02,云南,5722910,0.0
2018-07-02,云南,20277949,0.0
2018-07-02,云南,21062352,0.0
2018-07-02,云南,20983610,0.0
2018-07-02,云南,20077437,0.0
2018-07-02,云南,7986231,0.0
2018-07-02,云南,20047846,0.0
2018-07-02,云南,5291011,0.0
2018-07-02,云南,20949008,0.0
2018-07-02,云南,4522169,1.0
2018-07-02,云南,8356627,0.0
2018-07-02,云南,10998689,0.0
2018-07-02,云南,21069854,0.0
2018-07-02,云南,20482275,0.0
2018-07-02,云南,8063197,0.0
2018-07-02,云南,17852221,0.0
2018-07-02,云南,7428909,0.0
2018-07-02,云南,20381804,0.0
2018-07-02,云南,4838021,0.0
2018-07-02,云南,13987253,0.0
2018-07-02,云南,19093075,0.0
2018-07-02,云南,20246037,0.0
2018-07-02,云南,12638706,0.0
2018-07-02,云南,4401352,0.0
2018-07-02,云南,20579182,0.0
2018-07-02,云南,21108998,1.0
2018-07-02,云南,20814595,0.0
2018-07-02,云南,20790418,0.0
2018-07-02,云南,17673673,0.0
2018-07-02,云南,21144542,1.0
2018-07-02,云南,4608681,0.0
2018-07-02,云南,5105964,0.0
2018-07-02,云南,7217504,0.0
2018-07-02,云南,7558698,0.0
2018-07-02,云南,19060034,0.0
2018-07-02,云南,7423799,0.0
2018-07-02,云南,18429337,0.0
2018-07-02,云南,10386860,0.0
2018-07-02,云南,20944054,0.0
2018-07-02,云南,7356354,0.0
2018-07-02,云南,13967788,0.0
2018-07-02,云南,7051049,0.0
2018-07-02,云南,8872573,1.0
2018-07-02,云南,18909616,0.0
2018-07-02,云南,20528488,0.0
2018-07-02,云南,18600665,0.0
2018-07-02,云南,4290966,0.0
2018-07-02,云南,7456121,0.0
2018-07-02,云南,19023349,0.0
2018-07-02,云南,18880347,0.0
2018-07-02,云南,20757844,0.0
2018-07-02,云南,20284369,0.0
2018-07-02,云南,19959604,0.0
2018-07-02,云南,10251235,0.0
2018-07-02,云南,19554236,0.0
2018-07-02,云南,20885147,0.0
2018-07-02,云南,21024792,0.0
2018-07-02,云南,20110779,0.0
2018-07-02,云南,19933760,0.0
2018-07-02,云南,6172783,0.0
2018-07-02,云南,17502324,1.0
2018-07-02,云南,4984035,0.0
2018-07-02,云南,16175427,0.0
2018-07-02,云南,17534001,0.0
2018-07-02,云南,6737549,0.0
2018-07-02,云南,19474572,0.0
2018-07-02,云南,17842397,0.0
2018-07-02,云南,10684500,0.0
2018-07-02,云南,7290163,0.0
2018-07-02,云南,21040685,1.0
2018-07-02,云南,11013665,0.0
2018-07-02,云南,21036501,0.0
2018-07-02,云南,20884398,0.0
2018-07-02,云南,12172938,0.0
2018-07-02,云南,5215104,0.0
2018-07-02,云南,20439949,0.0
2018-07-02,云南,20857035,0.0
2018-07-02,云南,12471346,0.0
2018-07-02,云南,5556018,1.0
2018-07-02,云南,20433232,0.0
2018-07-02,云南,18119841,0.0
2018-07-02,云南,20061515,0.0
2018-07-02,云南,6257505,0.0
2018-07-02,云南,20743738,0.0
2018-07-02,云南,18860266,0.0
2018-07-02,云南,18333998,0.0
2018-07-02,云南,4496680,0.0
2018-07-02,云南,11272152,0.0
2018-07-02,云南,20687779,0.0
2018-07-02,云南,18416415,0.0
2018-07-02,云南,12243409,0.0
2018-07-02,云南,18239660,0.0
2018-07-02,云南,20584062,0.0
2018-07-02,云南,19751103,1.0
2018-07-02,云南,4619376,0.0
2018-07-02,云南,19481367,0.0
2018-07-02,云南,12573111,0.0
2018-07-02,云南,14210899,0.0
2018-07-02,云南,20170585,0.0
2018-07-02,云南,20044742,0.0
2018-07-02,云南,20878767,0.0
2018-07-02,云南,20857652,1.0
2018-07-02,云南,8472405,0.0
2018-07-02,云南,5881327,0.0
2018-07-02,云南,20823482,0.0
2018-07-02,云南,18433036,0.0
2018-07-02,云南,21126795,1.0
2018-07-02,云南,20701069,0.0
2018-07-02,云南,11872302,0.0
2018-07-02,云南,7791387,0.0
2018-07-02,云南,18796402,0.0
2018-07-02,云南,8894929,0.0
2018-07-02,云南,21071494,0.0
2018-07-02,云南,21133042,1.0
2018-07-02,云南,19909775,0.0
2018-07-02,云南,6507240,0.0
2018-07-02,云南,20960117,1.0
2018-07-02,云南,20786468,0.0
2018-07-02,云南,19630195,0.0
2018-07-02,云南,12051991,0.0
2018-07-02,云南,7514735,0.0
2018-07-02,云南,19006664,0.0
2018-07-02,云南,18503970,0.0
2018-07-02,云南,20075583,0.0
2018-07-02,云南,19724791,0.0
2018-07-02,云南,21001110,0.0
2018-07-02,云南,4620433,0.0
2018-07-02,云南,18654517,0.0
2018-07-02,云南,8907111,0.0
2018-07-02,云南,19726112,0.0
2018-07-02,云南,6783260,0.0
2018-07-02,云南,18577570,0.0
2018-07-02,云南,17846118,0.0
2018-07-02,云南,4522174,0.0
2018-07-02,云南,6978444,0.0
2018-07-02,云南,18856897,0.0
2018-07-02,云南,8300402,0.0
2018-07-02,云南,10944321,1.0
2018-07-02,云南,6096704,0.0
2018-07-02,云南,20264002,0.0
2018-07-02,云南,21008741,1.0
2018-07-02,云南,20941154,0.0
2018-07-02,云南,19785750,1.0
2018-07-02,云南,17399448,0.0
2018-07-02,云南,10884595,0.0
2018-07-02,云南,21049667,1.0
2018-07-02,云南,8985908,0.0
2018-07-02,云南,18196761,0.0
2018-07-02,云南,19207167,0.0
2018-07-02,云南,21055267,0.0
2018-07-02,云南,5426326,0.0
2018-07-02,云南,20971436,0.0
2018-07-02,云南,19985659,0.0
2018-07-02,云南,8265431,0.0
2018-07-02,云南,20045932,0.0
2018-07-02,云南,20988730,0.0
2018-07-02,云南,18652632,0.0
